"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"i8",2024,"South America","Silver","Hybrid","Manual",2.8,34206,91617,3586,"High"
"X1",2024,"Europe","Blue","Diesel","Manual",4.1,4676,103320,1270,"Low"
"7 Series",2018,"North America","Red","Diesel","Automatic",4.4,117523,83764,3219,"Low"
"7 Series",2021,"Africa","White","Hybrid","Manual",2.7,57689,81691,3829,"High"
"5 Series",2023,"Asia","Grey","Hybrid","Automatic",2.8,6143,102918,158,"Low"
"7 Series",2022,"Asia","Black","Petrol","Automatic",4.2,83381,97913,1981,"Low"
"X6",2019,"Africa","Red","Hybrid","Manual",3.6,97721,78845,3896,"High"
"M5",2018,"North America","Grey","Diesel","Automatic",2.8,104042,78563,4498,"High"
"X1",2019,"Asia","Red","Petrol","Automatic",4.1,106519,82585,3990,"High"
"M5",2018,"Europe","Red","Petrol","Manual",4.5,124075,81438,4718,"High"
"3 Series",2024,"South America","Red","Petrol","Manual",2.3,15054,92950,2640,"Low"
"M5",2022,"Middle East","Blue","Hybrid","Automatic",1.6,63854,83913,2352,"Low"
"X1",2018,"Africa","Silver","Hybrid","Manual",2.5,84671,82123,2867,"Low"
"7 Series",2023,"Asia","Red","Hybrid","Automatic",3.9,46172,94857,2183,"Low"
"X1",2014,"Europe","White","Electric","Manual",4.7,178698,71175,3594,"High"
"i8",2020,"North America","White","Diesel","Automatic",4.5,108254,82323,2666,"Low"
"X5",2019,"South America","Red","Petrol","Manual",2.3,84183,75438,5181,"High"
"M3",2016,"Asia","Blue","Diesel","Automatic",4.6,124204,75349,2448,"Low"
"i8",2021,"Middle East","Grey","Electric","Manual",4.3,36033,105978,100,"Low"
"X1",2020,"Middle East","Blue","Electric","Manual",4.1,88554,77031,5564,"High"
"i3",2018,"Europe","Red","Petrol","Automatic",3.9,108088,88804,3359,"High"
"M5",2024,"Middle East","Silver","Hybrid","Automatic",4.3,5911,114489,888,"Low"
"X3",2022,"Middle East","Black","Petrol","Automatic",4.5,43221,90665,1483,"Low"
"M3",2017,"Middle East","Silver","Electric","Manual",4.4,127051,81841,4010,"High"
"5 Series",2022,"Asia","Black","Hybrid","Automatic",1.9,52404,85676,4062,"High"
"5 Series",2018,"Africa","Silver","Hybrid","Manual",4,118373,81875,1744,"Low"
"X5",2021,"Europe","Red","Electric","Automatic",4.4,36750,99226,1426,"Low"
"M3",2019,"South America","Blue","Electric","Manual",2.1,94542,70763,5066,"High"
"X1",2022,"Europe","Black","Electric","Automatic",2.2,22123,91796,897,"Low"
"5 Series",2021,"Africa","Red","Hybrid","Manual",4.3,24683,90697,1255,"Low"
"5 Series",2023,"Africa","Black","Petrol","Manual",2.7,1000,100837,1054,"Low"
"i8",2019,"South America","Blue","Petrol","Automatic",2.9,84798,82136,4871,"High"
"X5",2012,"Middle East","Black","Petrol","Automatic",2.8,234270,51982,4816,"High"
"i8",2022,"Asia","Red","Electric","Manual",2.2,47420,85742,2850,"Low"
"X6",2016,"Middle East","Grey","Petrol","Automatic",4.8,137080,81352,2758,"Low"
"M3",2021,"Africa","Red","Electric","Manual",4.3,80150,85975,2235,"Low"
"M5",2021,"North America","White","Hybrid","Automatic",2.4,65590,93403,1261,"Low"
"X3",2016,"North America","Grey","Petrol","Manual",1.9,122612,66729,4873,"High"
"M3",2022,"Africa","Blue","Electric","Automatic",2.8,36203,94694,2541,"Low"
"X6",2023,"Europe","Black","Electric","Manual",3,26221,97171,2874,"Low"
"M5",2020,"Asia","Silver","Hybrid","Automatic",1.5,83739,74982,4182,"High"
"X3",2019,"Middle East","Black","Petrol","Automatic",4.6,122987,89927,4020,"High"
"X5",2021,"North America","White","Petrol","Manual",4.5,75862,94160,3533,"High"
"X5",2024,"South America","Blue","Diesel","Automatic",4.5,4117,109937,624,"Low"
"X3",2024,"Middle East","Black","Hybrid","Automatic",4.3,5639,93883,3461,"High"
"5 Series",2022,"Middle East","Silver","Hybrid","Manual",4.1,40522,100334,3078,"Low"
"X1",2010,"Africa","White","Petrol","Automatic",3.7,226232,55993,5386,"High"
"X3",2016,"Middle East","Silver","Hybrid","Manual",4.9,139838,75039,3290,"High"
"i3",2012,"Africa","White","Electric","Manual",4,247857,48278,5442,"High"
"X1",2023,"Europe","Grey","Hybrid","Manual",3.7,59634,100317,1896,"Low"
"X3",2015,"North America","Grey","Electric","Automatic",4.3,193054,71537,4284,"High"
"X1",2019,"Europe","Red","Hybrid","Manual",2.4,81350,80643,2525,"Low"
"7 Series",2017,"Europe","Blue","Hybrid","Automatic",4.9,153369,80596,5255,"High"
"X5",2022,"Asia","Grey","Hybrid","Manual",1.6,30914,87973,3066,"Low"
"i8",2018,"North America","Black","Electric","Automatic",3.8,101735,86022,2421,"Low"
"X6",2020,"South America","White","Diesel","Automatic",1.8,113146,71259,3413,"High"
"7 Series",2017,"Asia","Black","Diesel","Manual",4.5,132539,86364,2417,"Low"
"X5",2021,"Asia","Blue","Electric","Manual",4.9,83060,89315,2282,"Low"
"5 Series",2016,"North America","White","Diesel","Manual",2.9,143743,75855,7705,"High"
"X1",2024,"Asia","White","Hybrid","Manual",4.5,1000,107468,490,"Low"
"3 Series",2017,"Africa","Red","Electric","Manual",2.7,138488,69144,3523,"High"
"X1",2015,"Europe","Black","Petrol","Automatic",2.1,185818,67558,5923,"High"
"X5",2011,"Asia","Red","Petrol","Manual",2.5,205278,51125,4465,"High"
"M5",2010,"Middle East","Grey","Hybrid","Manual",2.6,256376,35101,7287,"High"
"M5",2024,"Europe","White","Diesel","Automatic",3.7,22168,97826,2502,"Low"
"7 Series",2023,"Africa","White","Diesel","Manual",4.3,54960,96471,1711,"Low"
"X6",2017,"North America","Red","Electric","Automatic",2.2,127640,64499,4803,"High"
"3 Series",2023,"Europe","Black","Diesel","Automatic",1.8,29811,90431,1979,"Low"
"X3",2020,"Africa","Silver","Petrol","Manual",2.3,62978,79305,5621,"High"
"X5",2010,"Africa","Red","Petrol","Manual",2.5,277228,33024,8618,"High"
"5 Series",2017,"South America","Black","Diesel","Manual",2.5,117509,65313,4747,"High"
"X3",2024,"Africa","Black","Electric","Automatic",2.3,70886,90096,3415,"High"
"X5",2016,"Africa","Red","Diesel","Automatic",3.1,141858,76890,3248,"Low"
"M3",2016,"Middle East","Blue","Electric","Automatic",4.5,104521,80644,4076,"High"
"M5",2015,"Africa","White","Electric","Manual",1.9,163653,55180,5769,"High"
"X5",2015,"Asia","Black","Hybrid","Manual",4.5,188442,70193,3613,"High"
"X1",2022,"Middle East","Grey","Electric","Automatic",3.2,48924,96172,3664,"High"
"7 Series",2020,"Asia","Silver","Petrol","Automatic",3.8,80432,97845,3367,"High"
"X1",2024,"South America","Red","Diesel","Manual",4.4,1000,101580,977,"Low"
"X1",2023,"Africa","Grey","Petrol","Automatic",2.6,28338,100895,688,"Low"
"X1",2019,"South America","Grey","Electric","Manual",4.8,64285,101450,3469,"High"
"X5",2021,"Africa","Blue","Petrol","Manual",1.8,34886,80746,4234,"High"
"X5",2017,"Asia","Silver","Diesel","Manual",3.3,117785,74161,2609,"Low"
"i8",2023,"North America","Silver","Electric","Manual",2.4,35330,99720,2822,"Low"
"3 Series",2023,"Europe","Grey","Petrol","Automatic",2.9,82873,91458,3545,"High"
"i3",2015,"Africa","Black","Petrol","Automatic",3.1,140873,59980,5992,"High"
"i3",2013,"North America","Silver","Diesel","Automatic",4.7,173978,74377,3490,"High"
"7 Series",2023,"South America","White","Hybrid","Automatic",3,28622,100028,1836,"Low"
"M3",2020,"South America","Grey","Electric","Manual",3.9,93644,85030,3599,"High"
"M5",2010,"Asia","White","Diesel","Automatic",4.8,260145,52825,6544,"High"
"X6",2022,"Middle East","Red","Electric","Manual",3.2,37924,87813,2179,"Low"
"i8",2013,"Europe","Blue","Petrol","Manual",2.9,162133,59205,5877,"High"
"7 Series",2014,"North America","Silver","Petrol","Manual",4.9,168694,76193,3319,"High"
"5 Series",2023,"North America","Red","Electric","Manual",4.4,27108,97788,2061,"Low"
"X6",2023,"Europe","Blue","Petrol","Automatic",4.8,35494,98278,1717,"Low"
"i3",2015,"South America","Black","Hybrid","Manual",2.9,156498,57521,5569,"High"
"M5",2014,"South America","Blue","Hybrid","Automatic",3.9,159617,76318,2409,"Low"
"X3",2023,"Asia","Black","Diesel","Manual",2.4,40647,88675,2270,"Low"
"3 Series",2015,"Asia","White","Petrol","Automatic",4.5,121271,79170,4928,"High"
"i8",2017,"North America","Silver","Petrol","Manual",4.8,113820,78653,1413,"Low"
"M3",2016,"Asia","Blue","Electric","Automatic",2.4,188519,66773,4992,"High"
"X1",2012,"Asia","Blue","Electric","Manual",1.9,208724,49332,5846,"High"
"i8",2023,"Middle East","Black","Hybrid","Manual",2.2,27608,94276,3772,"High"
"X3",2022,"Middle East","Black","Diesel","Manual",3.7,61488,81917,5262,"High"
"X5",2024,"Asia","Blue","Petrol","Automatic",2.5,26610,100144,1595,"Low"
"X3",2016,"Middle East","Blue","Hybrid","Manual",3.7,120602,71836,3837,"High"
"X5",2023,"North America","White","Electric","Automatic",2.7,16740,87750,3779,"High"
"3 Series",2018,"South America","Black","Petrol","Automatic",4.7,131140,80379,2844,"Low"
"M5",2022,"Asia","White","Petrol","Automatic",3.1,34462,93549,1376,"Low"
"X6",2019,"Middle East","Black","Hybrid","Automatic",3.2,111823,78914,3979,"High"
"X1",2021,"Europe","Silver","Electric","Automatic",2.7,97542,78133,3317,"High"
"i3",2017,"Middle East","Black","Hybrid","Manual",1.8,119076,68784,3788,"High"
"7 Series",2019,"Africa","Silver","Electric","Automatic",3.2,121143,79708,2924,"Low"
"3 Series",2024,"Africa","White","Electric","Manual",4.2,4164,102965,787,"Low"
"X1",2022,"Europe","White","Diesel","Manual",4.8,34725,96646,2983,"Low"
"X6",2022,"Africa","Blue","Hybrid","Manual",1.8,38723,90638,1596,"Low"
"i8",2019,"South America","White","Petrol","Manual",4.3,105744,98056,2111,"Low"
"M3",2023,"Asia","Black","Petrol","Manual",2.4,33159,93760,1631,"Low"
"X1",2017,"Asia","Grey","Diesel","Manual",4.4,148122,72554,3653,"High"
"5 Series",2016,"Africa","Grey","Diesel","Manual",2.7,141822,61622,4559,"High"
"M5",2018,"Middle East","White","Hybrid","Automatic",1.9,111169,72089,3861,"High"
"M5",2020,"Europe","Blue","Electric","Automatic",3.6,63388,91658,3412,"High"
"5 Series",2016,"Africa","Red","Petrol","Automatic",4.6,155142,81674,3247,"Low"
"M5",2017,"Middle East","Grey","Diesel","Manual",2.1,119781,61522,4046,"High"
"i3",2023,"Europe","Black","Diesel","Automatic",1.6,23464,89450,3550,"High"
"X5",2016,"Middle East","Grey","Petrol","Manual",4.6,134484,78261,3350,"High"
"i8",2018,"Europe","White","Petrol","Manual",3.9,98186,77870,3891,"High"
"7 Series",2023,"Africa","White","Petrol","Manual",4.3,12068,108139,668,"Low"
"3 Series",2024,"Middle East","White","Petrol","Manual",1.7,1320,99891,2696,"Low"
"M3",2019,"Africa","Black","Petrol","Automatic",4.6,102115,91022,3301,"High"
"i3",2024,"North America","Blue","Electric","Manual",3,41248,92254,100,"Low"
"X5",2024,"Middle East","White","Petrol","Manual",4.6,18810,104194,694,"Low"
"5 Series",2024,"South America","Black","Petrol","Automatic",1.7,5177,99590,776,"Low"
"i8",2016,"North America","Red","Hybrid","Manual",4.6,153177,70378,3547,"High"
"X6",2024,"Middle East","Silver","Electric","Manual",3.9,1000,95489,1814,"Low"
"5 Series",2022,"South America","Blue","Hybrid","Manual",3.4,72100,94921,1857,"Low"
"7 Series",2011,"Middle East","Black","Hybrid","Automatic",1.7,161239,44488,5217,"High"
"X1",2014,"North America","Black","Electric","Automatic",3.9,170218,65563,4341,"High"
"i8",2012,"Europe","Silver","Hybrid","Manual",3.6,206212,53147,5819,"High"
"M5",2019,"Africa","White","Hybrid","Automatic",4,110834,76490,3768,"High"
"M5",2015,"Europe","Blue","Diesel","Automatic",4,149269,70231,4451,"High"
"X5",2024,"South America","Red","Electric","Automatic",3.1,20298,94035,3289,"High"
"X1",2023,"Africa","Silver","Hybrid","Manual",2.2,13821,90136,2454,"Low"
"3 Series",2022,"Asia","Black","Diesel","Automatic",4.7,66623,91410,1492,"Low"
"7 Series",2022,"Asia","White","Petrol","Automatic",4.7,49976,93502,100,"Low"
"X6",2013,"Africa","Blue","Hybrid","Manual",2.2,166135,67806,4488,"High"
"X6",2021,"Middle East","White","Electric","Automatic",3.7,68323,93671,1956,"Low"
"3 Series",2017,"Asia","White","Petrol","Automatic",2.2,94431,83670,2533,"Low"
"3 Series",2023,"Middle East","White","Petrol","Manual",4.5,31169,99515,583,"Low"
"X3",2017,"Middle East","Silver","Electric","Automatic",1.8,130182,66329,3204,"Low"
"X1",2015,"Europe","Blue","Hybrid","Automatic",5,147903,84510,4005,"High"
"i8",2016,"North America","Silver","Electric","Manual",3.6,136405,68574,3975,"High"
"X6",2017,"Asia","Red","Hybrid","Manual",1.6,102375,77201,3517,"High"
"M3",2023,"Europe","Blue","Electric","Manual",4.6,58453,85821,2916,"Low"
"7 Series",2019,"South America","Grey","Diesel","Automatic",3.9,96526,88200,4261,"High"
"M5",2023,"Africa","Grey","Petrol","Manual",3.9,22183,100934,1749,"Low"
"3 Series",2023,"Asia","Black","Diesel","Manual",2.5,37075,86546,3663,"High"
"X5",2022,"North America","White","Petrol","Manual",2.7,53445,84799,3167,"Low"
"X5",2017,"North America","Red","Hybrid","Manual",4.7,132135,75703,4915,"High"
"M5",2015,"Asia","Red","Hybrid","Manual",3.7,167633,66738,4954,"High"
"X3",2021,"Africa","Black","Electric","Manual",1.6,111228,62276,5268,"High"
"7 Series",2023,"Asia","Silver","Electric","Automatic",2.6,32979,98663,2365,"Low"
"i3",2014,"Africa","Silver","Petrol","Automatic",3.6,178376,75093,4569,"High"
"i3",2021,"Africa","Silver","Electric","Manual",2,51025,88749,2874,"Low"
"M5",2023,"Europe","Black","Hybrid","Automatic",1.8,49373,95933,1002,"Low"
"7 Series",2021,"Asia","Grey","Petrol","Automatic",1.7,66091,84480,3784,"High"
"3 Series",2021,"Middle East","Silver","Petrol","Manual",3.7,76185,92045,2063,"Low"
"X3",2022,"North America","White","Diesel","Manual",2.6,56543,90393,3223,"Low"
"5 Series",2012,"Africa","Silver","Petrol","Automatic",2.8,222536,57153,5203,"High"
"5 Series",2015,"Asia","Blue","Petrol","Manual",1.7,120507,70200,3975,"High"
"X5",2020,"Europe","Black","Petrol","Manual",4.1,103519,84012,2774,"Low"
"7 Series",2017,"North America","Silver","Hybrid","Manual",4.2,124988,69072,5253,"High"
"X6",2024,"Asia","Silver","Hybrid","Automatic",4.4,26971,108408,822,"Low"
"X1",2020,"Africa","Red","Hybrid","Manual",3.8,76793,90644,1011,"Low"
"M5",2017,"Europe","White","Diesel","Manual",4.2,111711,72479,4000,"High"
"3 Series",2024,"Asia","Red","Hybrid","Manual",3.5,21562,97095,1874,"Low"
"i3",2021,"South America","White","Diesel","Manual",3.2,63967,86153,3964,"High"
"X6",2021,"Asia","Blue","Hybrid","Automatic",2.4,30413,93861,3023,"Low"
"5 Series",2024,"Asia","White","Petrol","Automatic",1.7,56582,88878,2794,"Low"
"M3",2018,"Africa","Silver","Diesel","Automatic",2.5,85986,74053,5065,"High"
"i3",2017,"South America","Silver","Hybrid","Manual",3.9,111808,74676,4168,"High"
"X3",2019,"Europe","White","Hybrid","Automatic",4.7,97005,90213,1735,"Low"
"7 Series",2022,"Europe","Black","Hybrid","Manual",2.4,4418,92431,4020,"High"
"3 Series",2019,"Middle East","Silver","Petrol","Manual",3.8,79126,82095,5183,"High"
"5 Series",2021,"Europe","Black","Petrol","Manual",3.2,62157,93246,1670,"Low"
"5 Series",2011,"Middle East","Silver","Diesel","Automatic",3.7,217179,58991,4664,"High"
"3 Series",2022,"Europe","Black","Diesel","Manual",1.5,84392,79110,3418,"High"
"X6",2019,"Africa","White","Hybrid","Automatic",1.9,110983,80120,5364,"High"
"M3",2023,"Africa","Red","Petrol","Manual",2.3,22734,91262,2085,"Low"
"X3",2020,"Asia","Silver","Hybrid","Manual",4.6,83949,87913,3862,"High"
"X5",2010,"Africa","Grey","Petrol","Automatic",1.6,291417,35822,5651,"High"
"7 Series",2021,"Asia","Grey","Electric","Automatic",3.5,96435,79183,5195,"High"
"X3",2023,"North America","Silver","Diesel","Automatic",4.8,61576,108239,723,"Low"
"M3",2022,"North America","White","Diesel","Automatic",3.8,35961,101512,3766,"High"
"5 Series",2022,"Europe","Red","Petrol","Automatic",3.2,25974,94720,2066,"Low"
"i8",2022,"Europe","Grey","Hybrid","Automatic",2.9,83724,90165,4183,"High"
"M3",2023,"North America","Silver","Diesel","Manual",3.7,44306,97931,2131,"Low"
"X5",2023,"Middle East","Blue","Petrol","Automatic",3.2,22493,96705,1448,"Low"
"M3",2022,"North America","Blue","Hybrid","Automatic",4,94787,90376,1686,"Low"
"X1",2016,"Africa","White","Electric","Manual",3.7,143377,76187,3567,"High"
"X6",2017,"Middle East","Silver","Petrol","Automatic",3.5,113374,80134,2109,"Low"
"i8",2022,"Europe","Black","Hybrid","Automatic",4.8,40745,88809,3775,"High"
"7 Series",2024,"Europe","Grey","Electric","Manual",4.4,43448,95445,1322,"Low"
"7 Series",2013,"Middle East","Black","Electric","Automatic",3.6,209318,55876,7204,"High"
"5 Series",2019,"Africa","Silver","Hybrid","Automatic",3.4,89297,83282,3162,"Low"
"X6",2016,"Asia","Black","Hybrid","Automatic",4,178419,59280,4513,"High"
"7 Series",2024,"Europe","Silver","Electric","Automatic",4.3,36455,95321,4429,"High"
"X6",2018,"Middle East","Blue","Petrol","Manual",2.5,95096,83428,2075,"Low"
"3 Series",2017,"Europe","White","Diesel","Manual",3.8,95672,83663,1715,"Low"
"X3",2017,"South America","Silver","Petrol","Manual",2,133818,59397,6430,"High"
"i8",2016,"South America","Grey","Petrol","Automatic",3,122466,82414,3770,"High"
"X6",2020,"Europe","Red","Petrol","Automatic",4.8,49550,101302,2411,"Low"
"M3",2013,"South America","Silver","Diesel","Automatic",2.6,178203,65936,5532,"High"
"5 Series",2018,"Africa","Black","Diesel","Automatic",2,120006,66651,4554,"High"
"M3",2016,"Africa","Silver","Hybrid","Automatic",2,103492,74231,3417,"High"
"M3",2013,"South America","Red","Hybrid","Manual",2.9,144487,61168,4381,"High"
"X5",2022,"Africa","Red","Petrol","Manual",2.3,22145,94752,2502,"Low"
"X6",2024,"Europe","Silver","Diesel","Manual",3,18017,95826,2770,"Low"
"M3",2019,"Europe","Grey","Diesel","Automatic",4,97629,84438,3571,"High"
"3 Series",2022,"South America","Silver","Diesel","Automatic",4.6,106788,92101,3369,"High"
"i8",2017,"Africa","Silver","Petrol","Automatic",1.9,142220,69597,5155,"High"
"X3",2016,"South America","Red","Diesel","Manual",4.2,143165,70646,5015,"High"
"X1",2020,"South America","Silver","Petrol","Automatic",1.9,88549,82652,3462,"High"
"X3",2013,"Europe","Red","Hybrid","Manual",2.8,212515,54492,4578,"High"
"X1",2019,"Middle East","Red","Petrol","Manual",5,96645,87716,3008,"Low"
"7 Series",2019,"South America","Silver","Diesel","Automatic",1.7,134658,78038,2996,"Low"
"M5",2022,"Middle East","Grey","Petrol","Automatic",1.6,51148,95370,2436,"Low"
"i8",2024,"North America","Silver","Hybrid","Automatic",2.7,26460,95778,2154,"Low"
"X1",2021,"South America","Silver","Hybrid","Automatic",4.8,45403,101020,1307,"Low"
"7 Series",2020,"South America","Red","Petrol","Automatic",1.6,97157,80861,2818,"Low"
"M3",2023,"Africa","Red","Hybrid","Manual",2.3,16767,99132,1528,"Low"
"X1",2023,"Europe","Red","Hybrid","Automatic",3.6,1000,107524,1463,"Low"
"X5",2022,"Europe","Blue","Electric","Automatic",2.3,34478,92067,2538,"Low"
"i3",2024,"North America","Red","Petrol","Manual",1.7,1000,97526,2703,"Low"
"3 Series",2022,"Middle East","Blue","Hybrid","Automatic",1.7,44074,98338,1971,"Low"
"M5",2024,"Asia","Red","Hybrid","Automatic",3.5,4025,103686,1425,"Low"
"X1",2020,"Europe","Black","Electric","Automatic",3.5,102788,82764,4621,"High"
"i8",2022,"Middle East","Blue","Hybrid","Automatic",4,54293,98906,100,"Low"
"X5",2022,"Asia","Grey","Electric","Manual",2,46714,81556,3021,"Low"
"5 Series",2019,"Middle East","Black","Hybrid","Automatic",3.2,124515,71462,4611,"High"
