"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"i3",2021,"South America","White","Petrol","Manual",4.9,55775,133206,1025,"Low"
"X5",2017,"Africa","Blue","Hybrid","Automatic",3.6,93114,102905,1306,"High"
"X3",2016,"North America","Red","Hybrid","Manual",2.9,136299,56552,6266,"High"
"i8",2014,"South America","Silver","Electric","Automatic",2.3,161066,85635,1809,"High"
"5 Series",2022,"South America","Blue","Petrol","Automatic",2.4,68277,132238,731,"Low"
"7 Series",2022,"North America","Blue","Diesel","Automatic",2,63110,82172,4903,"High"
"M5",2022,"South America","Blue","Electric","Automatic",4,35492,129542,1446,"High"
"i8",2024,"Middle East","Grey","Electric","Manual",3.8,8991,125370,492,"Low"
"7 Series",2021,"Africa","White","Electric","Manual",2.5,29598,124602,404,"Low"
"X5",2013,"Africa","Red","Petrol","Manual",4.6,171639,84235,1202,"High"
"5 Series",2021,"Asia","Grey","Diesel","Manual",3.4,58979,97051,1260,"Low"
"X5",2013,"Europe","Black","Electric","Manual",1.7,168230,61459,6395,"High"
"X6",2019,"North America","Red","Petrol","Automatic",1.7,87882,74500,5648,"High"
"3 Series",2019,"South America","Grey","Hybrid","Manual",2,105717,108034,1118,"Low"
"5 Series",2018,"Middle East","Blue","Diesel","Manual",2.2,89115,95555,1070,"Low"
"M5",2024,"Africa","Red","Hybrid","Manual",4.6,1941,140964,366,"Low"
"X6",2021,"South America","Red","Diesel","Manual",4.2,35007,126374,580,"Low"
"i3",2017,"Middle East","White","Petrol","Manual",2.2,137168,94455,2690,"High"
"i8",2022,"Europe","Black","Hybrid","Manual",2.4,69905,86554,6750,"High"
"X1",2021,"North America","Blue","Diesel","Automatic",3.7,84133,93607,5136,"High"
"X5",2019,"Middle East","White","Petrol","Manual",4.6,86671,106552,1718,"High"
"i8",2023,"Europe","Silver","Hybrid","Automatic",2.6,44218,89349,3296,"Low"
"X5",2023,"Africa","Silver","Electric","Manual",3.3,51467,114988,661,"Low"
"X3",2024,"Europe","Silver","Hybrid","Manual",4.6,25688,106032,110,"Low"
"5 Series",2017,"Asia","Grey","Electric","Automatic",4.2,110127,89364,6603,"High"
"i3",2018,"Europe","Blue","Diesel","Automatic",4.6,113501,83489,3016,"Low"
"5 Series",2019,"Africa","Red","Hybrid","Manual",2.5,107458,99427,1116,"High"
"7 Series",2022,"Asia","Red","Petrol","Automatic",3.9,59883,108156,5720,"High"
"i3",2022,"Middle East","Grey","Diesel","Manual",1.9,43019,97011,2652,"High"
"X5",2022,"North America","Silver","Petrol","Automatic",3.7,48249,98381,1297,"Low"
"M5",2016,"South America","White","Diesel","Manual",2.6,110428,87335,1610,"High"
"X6",2021,"Europe","Grey","Petrol","Manual",4,81118,93980,5720,"High"
"M3",2018,"North America","Black","Hybrid","Manual",2,131376,68858,2651,"Low"
"X6",2020,"North America","Red","Hybrid","Manual",3.8,35259,92979,482,"Low"
"X5",2018,"North America","Black","Hybrid","Manual",4,105394,80494,2551,"Low"
"X1",2024,"Asia","Silver","Electric","Manual",4.5,25245,119590,1006,"Low"
"X6",2024,"Asia","Grey","Electric","Manual",3.9,21824,116178,849,"Low"
"X3",2013,"Europe","Silver","Diesel","Manual",3.3,167511,54382,5891,"High"
"X6",2016,"Asia","Grey","Petrol","Automatic",4.2,140631,93097,6218,"High"
"X6",2022,"Middle East","Blue","Hybrid","Automatic",2.5,39998,100613,1114,"Low"
"i3",2014,"Middle East","Blue","Hybrid","Manual",3.9,212240,70633,2897,"High"
"M5",2018,"Middle East","Blue","Petrol","Automatic",4,88586,96736,2255,"High"
"i3",2022,"Asia","Blue","Petrol","Manual",2.9,33669,117520,1857,"Low"
"X6",2014,"Asia","Red","Diesel","Manual",5,186274,87218,4629,"Low"
"X1",2022,"South America","Red","Petrol","Automatic",2.7,1000,142306,762,"Low"
"5 Series",2022,"South America","Black","Diesel","Automatic",1.8,35612,131505,1732,"High"
"5 Series",2023,"Africa","Black","Diesel","Automatic",2.6,38601,134971,292,"Low"
"X1",2012,"Middle East","Blue","Electric","Automatic",1.8,173466,60733,3898,"High"
"3 Series",2013,"Middle East","Grey","Diesel","Manual",2.7,204018,70834,2444,"High"
"i3",2022,"Africa","Red","Petrol","Automatic",1.9,6360,131344,379,"Low"
"X6",2022,"Europe","Silver","Diesel","Automatic",3,96129,76780,3084,"Low"
"3 Series",2023,"Middle East","Grey","Hybrid","Manual",4.2,45192,107004,1896,"High"
"X1",2020,"Asia","Black","Electric","Manual",1.7,108214,97081,5586,"High"
"3 Series",2023,"South America","Silver","Petrol","Manual",3.5,1000,143059,987,"Low"
"X6",2021,"North America","Red","Electric","Manual",1.7,81921,71530,4955,"High"
"i3",2017,"Africa","White","Hybrid","Manual",4.6,150224,96200,946,"Low"
"i3",2022,"Africa","Black","Hybrid","Automatic",4.7,42153,126192,665,"Low"
"X6",2017,"Africa","Red","Electric","Manual",3.2,158315,89283,1223,"High"
"X5",2019,"Asia","White","Hybrid","Automatic",4.2,78801,93152,5019,"High"
"3 Series",2020,"North America","Black","Electric","Automatic",3.6,67213,89170,3760,"Low"
"X6",2015,"Middle East","Silver","Hybrid","Manual",2.7,164688,71131,2440,"High"
"7 Series",2012,"Middle East","Black","Hybrid","Manual",2.4,213748,62241,2810,"High"
"X1",2024,"North America","Blue","Hybrid","Automatic",4.2,30270,99186,682,"Low"
"3 Series",2021,"Europe","Blue","Hybrid","Manual",3,68783,89289,3080,"Low"
"i8",2020,"Asia","White","Diesel","Manual",4.7,112371,102803,5373,"High"
"5 Series",2023,"Africa","Red","Diesel","Automatic",4.9,26732,145049,30,"Low"
"i8",2023,"South America","Black","Electric","Manual",2.2,60970,112151,1457,"High"
"3 Series",2021,"Europe","Blue","Diesel","Manual",3.5,65721,85537,2448,"Low"
"X6",2019,"South America","Red","Electric","Automatic",3.4,93808,110282,1162,"Low"
"3 Series",2013,"Middle East","White","Hybrid","Automatic",4.5,225332,72602,2952,"High"
"X6",2011,"South America","Grey","Petrol","Manual",3.9,223535,79689,2401,"High"
"M3",2020,"Middle East","Grey","Diesel","Manual",3.6,81168,102820,738,"Low"
"X6",2018,"South America","Silver","Hybrid","Manual",3.9,107392,115752,566,"Low"
"M3",2023,"Asia","Black","Petrol","Manual",2.9,7611,120608,3813,"Low"
"X3",2015,"Middle East","Silver","Diesel","Automatic",4.9,161899,81808,1843,"High"
"M5",2022,"Middle East","White","Petrol","Automatic",1.7,48665,98193,1753,"High"
"X1",2019,"South America","Grey","Diesel","Automatic",1.6,120751,103534,1992,"High"
"M3",2018,"North America","Silver","Diesel","Automatic",3,134416,69787,5414,"High"
"M3",2020,"Africa","Blue","Hybrid","Manual",2,77693,91959,865,"Low"
"7 Series",2012,"South America","Blue","Petrol","Automatic",3.4,191428,86505,1979,"High"
"7 Series",2020,"Asia","Black","Petrol","Automatic",1.5,58796,99324,6573,"High"
"M5",2020,"Africa","White","Diesel","Manual",3.1,75754,105050,704,"Low"
"X5",2024,"Middle East","Grey","Electric","Manual",2.5,2011,109416,1078,"Low"
"i8",2022,"Asia","Black","Hybrid","Manual",2.2,39150,120928,3944,"Low"
"M3",2023,"Middle East","Red","Electric","Automatic",3.1,49821,98701,1744,"High"
"X5",2021,"Asia","Red","Hybrid","Automatic",4.5,98305,113194,1653,"Low"
"7 Series",2022,"Middle East","Red","Diesel","Automatic",3.8,52378,101533,2290,"High"
"i8",2024,"North America","Blue","Electric","Manual",2.1,21227,84501,3262,"Low"
"X1",2020,"Middle East","Black","Hybrid","Automatic",3.2,77323,103730,726,"Low"
"3 Series",2019,"South America","Blue","Petrol","Manual",4.8,108692,107321,1444,"High"
"X6",2024,"Africa","Grey","Electric","Automatic",3,30662,126905,511,"Low"
"X5",2023,"Europe","Red","Petrol","Automatic",3.1,35199,95827,3588,"Low"
"M5",2010,"Asia","Blue","Petrol","Automatic",4.8,238437,56732,5421,"High"
"M3",2022,"Asia","Blue","Petrol","Automatic",2,62703,102301,2328,"Low"
"i8",2018,"Middle East","Black","Hybrid","Automatic",4.1,135610,95090,1966,"High"
"7 Series",2024,"Africa","Red","Diesel","Automatic",2.5,53001,119851,938,"Low"
"7 Series",2014,"Middle East","Silver","Electric","Manual",4.5,142545,83711,2605,"High"
"X1",2022,"South America","Silver","Hybrid","Manual",1.7,50074,127477,1387,"High"
"5 Series",2018,"Asia","Grey","Diesel","Automatic",5,88089,97402,4398,"Low"
"i8",2019,"Middle East","Red","Hybrid","Automatic",4.2,91990,106168,1252,"Low"
"3 Series",2023,"Middle East","Silver","Diesel","Manual",2.5,22781,104319,1103,"Low"
"M5",2022,"South America","Black","Electric","Manual",4.2,65580,140476,1566,"High"
"i3",2024,"North America","Silver","Petrol","Automatic",4.7,36533,87776,3089,"Low"
"7 Series",2018,"South America","Silver","Petrol","Manual",1.9,91999,97535,1876,"High"
"X6",2016,"North America","Red","Petrol","Manual",4.7,141816,69391,4981,"High"
"5 Series",2023,"South America","Black","Electric","Automatic",2.8,1000,139524,836,"Low"
"3 Series",2022,"Asia","Blue","Diesel","Manual",1.5,19546,105282,3982,"Low"
"M3",2017,"North America","Blue","Petrol","Automatic",1.9,127987,63959,7775,"High"
"i3",2020,"Asia","White","Diesel","Manual",4.6,86498,105762,3520,"Low"
"X6",2023,"Europe","White","Diesel","Manual",4.9,56595,99174,2629,"Low"
"7 Series",2024,"Europe","Red","Hybrid","Automatic",4.6,23501,110481,2180,"Low"
"M3",2014,"Europe","White","Electric","Automatic",3,164475,60085,6886,"High"
"i8",2018,"South America","Silver","Diesel","Automatic",4.9,113496,130292,1050,"Low"
"M3",2024,"Africa","Blue","Petrol","Automatic",2.9,14047,138480,500,"Low"
"M5",2018,"Europe","White","Diesel","Automatic",1.9,97383,80002,6255,"High"
"5 Series",2011,"South America","Grey","Hybrid","Manual",2.7,220375,61740,2467,"High"
"5 Series",2022,"Europe","Silver","Electric","Manual",5,42107,102271,3022,"Low"
"3 Series",2023,"South America","Black","Petrol","Manual",3.7,3657,145222,657,"Low"
"3 Series",2021,"South America","Silver","Petrol","Manual",2.7,53687,119452,672,"Low"
"X1",2018,"Europe","Silver","Hybrid","Automatic",3.7,136977,79060,6410,"High"
"7 Series",2021,"North America","Silver","Hybrid","Automatic",3,61148,87134,3143,"Low"
"X1",2022,"Middle East","Red","Electric","Automatic",1.7,68460,99371,2560,"High"
"5 Series",2011,"Middle East","Red","Electric","Automatic",2.2,209396,67510,2772,"High"
"X5",2023,"Asia","White","Electric","Automatic",1.6,27291,100558,6880,"High"
"i8",2020,"South America","White","Hybrid","Automatic",2.4,88901,106077,1241,"Low"
"i3",2023,"Asia","Silver","Electric","Manual",4.1,10847,121729,3507,"Low"
"M5",2021,"Africa","Black","Diesel","Manual",2.2,126141,106665,1024,"High"
"X5",2023,"Asia","Blue","Diesel","Automatic",3.3,64047,118435,5073,"High"
"7 Series",2022,"Middle East","Black","Petrol","Automatic",4,52868,103931,1404,"Low"
"M3",2012,"Europe","Blue","Diesel","Manual",3.4,175621,59415,6383,"High"
"7 Series",2023,"Africa","White","Diesel","Manual",1.6,45402,120635,733,"Low"
"5 Series",2023,"South America","Blue","Diesel","Manual",2.8,20721,124631,934,"Low"
"X6",2017,"South America","Black","Diesel","Manual",3,172970,88469,2192,"High"
"X3",2024,"North America","White","Diesel","Automatic",2.7,40253,90675,2886,"Low"
"X5",2018,"North America","Blue","Hybrid","Automatic",3.4,114788,74327,3936,"Low"
"M5",2018,"North America","Grey","Diesel","Manual",3.3,114258,77581,3480,"Low"
"X6",2024,"Europe","White","Hybrid","Manual",2.2,2893,93812,2933,"Low"
"M5",2024,"South America","Blue","Petrol","Automatic",4.1,23379,145957,508,"Low"
"5 Series",2014,"North America","Silver","Petrol","Manual",2.1,157930,56330,8808,"High"
"3 Series",2024,"South America","White","Electric","Manual",3.1,47501,131307,1547,"High"
"X5",2023,"North America","Grey","Electric","Automatic",4.1,39750,97878,3064,"Low"
"M3",2024,"Europe","Silver","Diesel","Automatic",3.9,26696,101643,1275,"Low"
"3 Series",2019,"Asia","Silver","Diesel","Automatic",3,113107,102190,5832,"High"
"3 Series",2019,"South America","Grey","Hybrid","Automatic",4.3,109782,121600,1148,"Low"
"7 Series",2022,"Middle East","Red","Electric","Automatic",4,64439,106794,1926,"High"
"7 Series",2013,"Asia","White","Hybrid","Manual",2.8,174278,71646,8520,"High"
"i8",2020,"Europe","Red","Hybrid","Automatic",4.6,83885,86529,2210,"Low"
"i3",2021,"Europe","Red","Hybrid","Manual",2,85647,76416,4580,"High"
"7 Series",2024,"Africa","Silver","Hybrid","Automatic",2.8,68146,123682,810,"Low"
"X5",2019,"Europe","White","Hybrid","Automatic",3.9,109163,86854,4662,"High"
"7 Series",2010,"Europe","Grey","Hybrid","Automatic",4.6,220263,55486,6700,"High"
"M5",2021,"South America","Blue","Diesel","Manual",2.6,108832,108174,1781,"High"
"7 Series",2011,"Africa","Blue","Electric","Manual",3.5,169460,76588,1862,"High"
"X5",2016,"Middle East","Red","Hybrid","Automatic",1.5,165274,80092,2317,"High"
"7 Series",2016,"North America","Red","Diesel","Automatic",2.8,135053,73922,5237,"High"
"7 Series",2018,"North America","Grey","Petrol","Automatic",2.7,104162,65908,5804,"High"
"M3",2018,"North America","Red","Petrol","Automatic",4.4,100618,76838,3733,"Low"
"M5",2016,"North America","Grey","Petrol","Automatic",1.8,114970,71119,4915,"High"
"X1",2019,"North America","Grey","Hybrid","Automatic",1.7,114617,72324,4052,"High"
"X6",2024,"Africa","Blue","Hybrid","Manual",3,1000,131953,616,"Low"
"X6",2016,"Africa","Black","Electric","Automatic",2.9,182908,73375,1278,"High"
"X3",2023,"South America","Silver","Electric","Manual",2.1,54361,117769,2152,"High"
"M3",2024,"South America","Black","Hybrid","Automatic",2.4,1000,139964,1050,"Low"
"X1",2019,"North America","Black","Hybrid","Automatic",4.9,96827,83329,4831,"High"
"i3",2012,"Africa","Silver","Hybrid","Manual",3.3,213748,65109,1695,"High"
"X6",2011,"Middle East","Grey","Electric","Automatic",1.8,193925,59899,3034,"High"
"7 Series",2012,"North America","Black","Diesel","Automatic",1.7,203214,48876,7226,"High"
"5 Series",2022,"Europe","Black","Petrol","Automatic",1.6,56099,82531,3614,"Low"
"5 Series",2019,"Africa","Red","Electric","Automatic",2.9,98653,112454,675,"Low"
"M5",2022,"Asia","Grey","Petrol","Automatic",4.5,64970,119918,3723,"Low"
"5 Series",2012,"Middle East","Blue","Electric","Automatic",4.4,184572,89475,1506,"Low"
"5 Series",2018,"Middle East","Silver","Electric","Automatic",2.8,108817,104418,1227,"Low"
"X3",2020,"Middle East","Red","Petrol","Automatic",4.2,64930,111630,1295,"Low"
"5 Series",2019,"South America","Grey","Petrol","Automatic",4.1,106080,120362,1534,"High"
"M5",2023,"South America","Silver","Diesel","Automatic",3.2,30802,147504,294,"Low"
"M3",2018,"Africa","White","Electric","Manual",2.9,106795,88732,1554,"High"
"i8",2022,"Middle East","Blue","Diesel","Manual",2.1,75644,98362,742,"Low"
"M5",2016,"Africa","White","Diesel","Manual",2.5,127015,86585,780,"Low"
"M3",2015,"North America","Red","Electric","Automatic",2.7,122357,59037,7096,"High"
"7 Series",2024,"South America","White","Diesel","Automatic",4.3,1000,149790,40,"Low"
"i8",2020,"Africa","Silver","Hybrid","Manual",3.4,64005,115376,463,"Low"
"M3",2016,"Africa","White","Electric","Manual",2.2,111073,90137,1711,"High"
"X6",2019,"South America","Red","Diesel","Manual",1.8,112670,108858,731,"Low"
"i3",2023,"Middle East","Blue","Electric","Automatic",3.2,24429,120268,608,"Low"
"i8",2021,"Africa","Grey","Hybrid","Manual",3.8,80907,109508,1126,"High"
"X3",2019,"South America","Grey","Hybrid","Automatic",4.4,94641,124594,1616,"High"
"3 Series",2024,"Middle East","Blue","Hybrid","Manual",4.3,12111,118118,494,"Low"
"7 Series",2023,"South America","White","Diesel","Manual",4.4,56123,127259,1448,"High"
"5 Series",2018,"South America","Grey","Electric","Manual",3.1,110010,91952,1184,"Low"
"M3",2019,"Europe","Blue","Hybrid","Automatic",4.5,92054,91071,3700,"High"
"X3",2023,"Middle East","Grey","Hybrid","Automatic",3.1,35422,119831,665,"Low"
"X1",2023,"North America","Red","Hybrid","Automatic",2.1,70915,85765,2924,"Low"
"5 Series",2017,"Europe","White","Electric","Automatic",2.9,124514,77433,3574,"Low"
"X3",2024,"Asia","Grey","Electric","Manual",2.7,38270,111080,3796,"Low"
"M5",2014,"Asia","White","Petrol","Automatic",2.9,133453,87016,4926,"Low"
"7 Series",2018,"Asia","White","Petrol","Manual",3.8,140826,100678,6345,"High"
"7 Series",2020,"Asia","Red","Petrol","Automatic",3.8,66005,111732,2306,"Low"
"i3",2022,"Middle East","White","Electric","Manual",2.3,63144,112786,50,"Low"
"7 Series",2016,"Africa","Blue","Hybrid","Manual",2.6,140159,90263,1565,"High"
"X3",2020,"Africa","Silver","Hybrid","Manual",3.6,34168,121088,1316,"High"
"X6",2022,"Middle East","Black","Electric","Manual",1.8,81647,92301,2259,"High"
"M5",2013,"Africa","Red","Diesel","Automatic",3.9,179492,90263,1310,"High"
"X5",2018,"Africa","White","Electric","Automatic",2.1,85895,107658,736,"Low"
"X5",2013,"Africa","Black","Diesel","Manual",4.5,171945,88457,1459,"High"
"X1",2019,"Europe","Silver","Petrol","Automatic",2.9,98609,81166,3644,"High"
"M3",2022,"Asia","White","Diesel","Manual",2.3,36249,106192,5288,"High"
"i3",2020,"Middle East","Red","Hybrid","Manual",3.8,60828,102322,1144,"Low"
"X1",2013,"Middle East","Red","Electric","Manual",3.4,145790,81162,1948,"High"
"X3",2023,"South America","Blue","Diesel","Manual",2.1,60084,121601,952,"Low"
"M5",2022,"North America","White","Hybrid","Automatic",4.4,86088,92081,3408,"Low"
"3 Series",2024,"North America","Grey","Petrol","Automatic",3.1,5432,103104,1164,"Low"
"3 Series",2024,"Europe","Black","Hybrid","Manual",2,10167,91336,3267,"Low"
"M3",2015,"South America","Black","Diesel","Manual",4.3,158568,110149,1168,"Low"
"7 Series",2022,"Asia","Grey","Diesel","Manual",2,50798,101621,4474,"Low"
"X1",2023,"Asia","Silver","Diesel","Automatic",4.9,62483,118343,3950,"Low"
"X6",2020,"Middle East","Silver","Electric","Automatic",3,98196,95302,1196,"Low"
"i8",2018,"South America","Red","Petrol","Manual",4,99197,103149,2782,"High"
"i3",2023,"Africa","Grey","Diesel","Automatic",3.1,20960,134291,458,"Low"
"i3",2020,"Europe","Red","Diesel","Manual",2.2,94907,84653,3034,"Low"
"M5",2021,"South America","Grey","Electric","Manual",4.2,58877,118499,1095,"Low"
"M3",2024,"North America","White","Diesel","Manual",2.5,35606,86941,4010,"High"
"M5",2021,"Asia","Grey","Hybrid","Automatic",3.9,100412,111626,4179,"Low"
"X1",2018,"Africa","White","Hybrid","Manual",2.4,118323,90562,1111,"High"
"M5",2021,"South America","Black","Electric","Manual",2.3,83308,115514,1700,"High"
"X1",2022,"South America","Black","Petrol","Automatic",3.1,63776,132002,324,"Low"
"i8",2016,"North America","White","Electric","Automatic",4.4,117270,80178,3904,"Low"
"X6",2024,"Africa","Blue","Petrol","Automatic",3.6,8346,138683,405,"Low"
"X5",2022,"South America","Silver","Diesel","Manual",1.7,63374,103326,2133,"High"
"i3",2017,"North America","Silver","Petrol","Manual",4.1,135246,74737,2347,"Low"
"i3",2013,"Asia","Silver","Petrol","Manual",3.5,173887,76649,5127,"High"
"5 Series",2024,"North America","Red","Hybrid","Automatic",3.7,3917,102582,2852,"Low"
"X6",2015,"Asia","Silver","Diesel","Manual",2.7,106383,88020,6932,"High"
"X5",2021,"South America","White","Hybrid","Manual",3.4,40290,126769,539,"Low"
"i8",2016,"Middle East","Black","Petrol","Automatic",2.8,142494,84580,1294,"Low"
"5 Series",2017,"Africa","Grey","Diesel","Automatic",1.8,126352,95053,497,"Low"
"X3",2019,"North America","Red","Petrol","Automatic",4.5,113494,83315,2425,"Low"
